transaction_id,date,store_id,store_city,category,product_name,units_sold,unit_price,revenue,discount_pct
TXN052740,2026-03-31,S08,Tirupati,Home & Kitchen,Storage Box,3,4467.98,12063.55,10
TXN052741,2026-03-31,S08,Tirupati,Home & Kitchen,Mixer Grinder,1,2676.12,2274.7,15
TXN052742,2026-03-31,S08,Tirupati,Home & Kitchen,Mixer Grinder,3,7997.73,19194.55,20
TXN052743,2026-03-31,S08,Tirupati,Home & Kitchen,Storage Box,1,6748.37,5398.7,20
TXN052744,2026-03-31,S08,Tirupati,Personal Care,Body Lotion,3,101.15,303.45,0
TXN052745,2026-03-31,S08,Tirupati,Personal Care,Sunscreen,4,1020.3,4081.2,0
TXN052746,2026-03-31,S08,Tirupati,Personal Care,Face Wash,3,1065.93,2878.01,10
TXN052747,2026-03-31,S08,Tirupati,Personal Care,Toothpaste,4,509.75,2039.0,0
TXN052748,2026-03-31,S08,Tirupati,Personal Care,Toothpaste,2,200.16,380.3,5
TXN052749,2026-03-31,S08,Tirupati,Personal Care,Body Lotion,5,281.11,1265.0,10
TXN052750,2026-03-31,S08,Tirupati,Personal Care,Toothpaste,2,813.48,1626.96,0
TXN052751,2026-03-31,S08,Tirupati,Personal Care,Sunscreen,5,690.64,3453.2,0
TXN052752,2026-03-31,S08,Tirupati,Personal Care,Face Wash,2,265.27,504.01,5
TXN052753,2026-03-31,S08,Tirupati,Personal Care,Shampoo,2,795.31,1352.03,15
TXN052754,2026-03-31,S08,Tirupati,Personal Care,Toothpaste,4,254.21,915.16,10
TXN052755,2026-03-31,S09,Nellore,Electronics,Headphones,1,29792.2,25323.37,15
TXN052756,2026-03-31,S09,Nellore,Electronics,Tablet,2,36802.93,73605.86,0
TXN052757,2026-03-31,S09,Nellore,Apparel,Jeans,1,483.06,434.75,10
TXN052758,2026-03-31,S09,Nellore,Apparel,Kurta,3,2669.86,8009.58,0
TXN052759,2026-03-31,S09,Nellore,Apparel,Saree,5,2973.04,14121.94,5
TXN052760,2026-03-31,S09,Nellore,Apparel,Saree,1,3375.72,3038.15,10
TXN052761,2026-03-31,S09,Nellore,Apparel,Jeans,2,1303.61,2607.22,0
TXN052762,2026-03-31,S09,Nellore,Apparel,Jeans,3,2030.84,6092.52,0
TXN052763,2026-03-31,S09,Nellore,Grocery,Sugar (1kg),3,223.13,669.39,0
TXN052764,2026-03-31,S09,Nellore,Grocery,Atta (5kg),1,306.88,291.54,5
TXN052765,2026-03-31,S09,Nellore,Grocery,Dal (1kg),2,570.51,1141.02,0
TXN052766,2026-03-31,S09,Nellore,Grocery,Rice (5kg),2,477.8,907.82,5
TXN052767,2026-03-31,S09,Nellore,Grocery,Dal (1kg),2,329.47,625.99,5
TXN052768,2026-03-31,S09,Nellore,Grocery,Sugar (1kg),2,189.89,341.8,10
TXN052769,2026-03-31,S09,Nellore,Grocery,Dal (1kg),1,536.1,482.49,10
TXN052770,2026-03-31,S09,Nellore,Grocery,Sugar (1kg),1,221.25,210.19,5
TXN052771,2026-03-31,S09,Nellore,Grocery,Rice (5kg),2,580.33,928.53,20
TXN052772,2026-03-31,S09,Nellore,Grocery,Dal (1kg),1,354.36,336.64,5
TXN052773,2026-03-31,S09,Nellore,Grocery,Dal (1kg),3,336.01,856.83,15
TXN052774,2026-03-31,S09,Nellore,Grocery,Oil (1L),5,52.11,234.5,10
TXN052775,2026-03-31,S09,Nellore,Grocery,Rice (5kg),2,104.49,188.08,10
TXN052776,2026-03-31,S09,Nellore,Grocery,Atta (5kg),3,159.64,478.92,0
TXN052777,2026-03-31,S09,Nellore,Grocery,Sugar (1kg),3,507.6,1370.52,10
TXN052778,2026-03-31,S09,Nellore,Grocery,Oil (1L),6,299.53,1617.46,10
TXN052779,2026-03-31,S09,Nellore,Grocery,Dal (1kg),1,118.1,94.48,20
TXN052780,2026-03-31,S09,Nellore,Grocery,Dal (1kg),5,357.55,1519.59,15
TXN052781,2026-03-31,S09,Nellore,Grocery,Rice (5kg),3,497.29,1417.28,5
TXN052782,2026-03-31,S09,Nellore,Grocery,Rice (5kg),1,406.91,406.91,0
TXN052783,2026-03-31,S09,Nellore,Grocery,Rice (5kg),4,262.86,946.3,10
TXN052784,2026-03-31,S09,Nellore,Grocery,Atta (5kg),7,110.15,732.5,5
TXN052785,2026-03-31,S09,Nellore,Grocery,Oil (1L),1,164.19,164.19,0
TXN052786,2026-03-31,S09,Nellore,Grocery,Oil (1L),2,331.99,663.98,0
TXN052787,2026-03-31,S09,Nellore,Grocery,Dal (1kg),3,129.45,388.35,0
TXN052788,2026-03-31,S09,Nellore,Grocery,Oil (1L),3,450.34,1215.92,10
TXN052789,2026-03-31,S09,Nellore,Home & Kitchen,Dinner Set,4,1629.28,6517.12,0
TXN052790,2026-03-31,S09,Nellore,Home & Kitchen,Mixer Grinder,5,6466.49,25865.96,20
TXN052791,2026-03-31,S09,Nellore,Personal Care,Sunscreen,1,831.4,665.12,20
TXN052792,2026-03-31,S09,Nellore,Personal Care,Shampoo,3,156.62,469.86,0
TXN052793,2026-03-31,S09,Nellore,Personal Care,Body Lotion,2,560.17,1008.31,10
TXN052794,2026-03-31,S09,Nellore,Personal Care,Toothpaste,1,1126.75,1070.41,5
TXN052795,2026-03-31,S09,Nellore,Personal Care,Shampoo,2,1123.32,2246.64,0
TXN052796,2026-03-31,S09,Nellore,Personal Care,Body Lotion,6,631.47,3220.5,15
TXN052797,2026-03-31,S09,Nellore,Personal Care,Face Wash,1,606.66,606.66,0
TXN052798,2026-03-31,S10,Nellore,Electronics,Headphones,3,9973.88,29921.64,0
TXN052799,2026-03-31,S10,Nellore,Apparel,Kurta,1,2188.62,1969.76,10
TXN052800,2026-03-31,S10,Nellore,Apparel,Jeans,5,2742.7,10970.8,20
TXN052801,2026-03-31,S10,Nellore,Apparel,Kurta,2,2620.14,4192.22,20
TXN052802,2026-03-31,S10,Nellore,Grocery,Sugar (1kg),5,441.26,2206.3,0
TXN052803,2026-03-31,S10,Nellore,Grocery,Rice (5kg),3,194.63,554.7,5
TXN052804,2026-03-31,S10,Nellore,Grocery,Sugar (1kg),2,422.93,803.57,5
TXN052805,2026-03-31,S10,Nellore,Grocery,Atta (5kg),2,257.76,412.42,20
TXN052806,2026-03-31,S10,Nellore,Grocery,Sugar (1kg),4,302.55,1149.69,5
TXN052807,2026-03-31,S10,Nellore,Grocery,Rice (5kg),5,161.58,727.11,10
TXN052808,2026-03-31,S10,Nellore,Grocery,Oil (1L),3,174.89,445.97,15
TXN052809,2026-03-31,S10,Nellore,Grocery,Atta (5kg),5,104.85,524.25,0
TXN052810,2026-03-31,S10,Nellore,Grocery,Rice (5kg),5,170.17,850.85,0
TXN052811,2026-03-31,S10,Nellore,Grocery,Rice (5kg),2,371.77,706.36,5
TXN052812,2026-03-31,S10,Nellore,Grocery,Rice (5kg),7,199.35,1255.9,10
TXN052813,2026-03-31,S10,Nellore,Grocery,Rice (5kg),1,182.01,145.61,20
TXN052814,2026-03-31,S10,Nellore,Home & Kitchen,Mixer Grinder,1,1626.4,1463.76,10
TXN052815,2026-03-31,S10,Nellore,Home & Kitchen,Mixer Grinder,4,879.32,3341.42,5
TXN052816,2026-03-31,S10,Nellore,Personal Care,Shampoo,2,423.63,677.81,20
TXN052817,2026-03-31,S10,Nellore,Personal Care,Sunscreen,2,558.19,893.1,20
TXN052818,2026-03-31,S10,Nellore,Personal Care,Sunscreen,1,309.48,247.58,20
TXN052819,2026-03-31,S10,Nellore,Personal Care,Shampoo,2,1078.82,2049.76,5
TXN052820,2026-03-31,S10,Nellore,Personal Care,Body Lotion,3,333.82,1001.46,0
TXN052821,2026-03-31,S10,Nellore,Personal Care,Face Wash,5,503.01,2515.05,0
TXN052822,2026-03-31,S10,Nellore,Personal Care,Body Lotion,2,970.98,1844.86,5
TXN052823,2026-03-31,S10,Nellore,Personal Care,Toothpaste,7,199.94,1119.66,20
TXN052824,2026-03-31,S11,Kakinada,Electronics,Smart TV,2,26349.91,52699.82,0
TXN052825,2026-03-31,S11,Kakinada,Electronics,Smart TV,6,14949.34,76241.63,15
TXN052826,2026-03-31,S11,Kakinada,Apparel,T-Shirt,4,2301.16,8284.18,10
TXN052827,2026-03-31,S11,Kakinada,Apparel,Formal Shirt,1,3361.38,3193.31,5
TXN052828,2026-03-31,S11,Kakinada,Apparel,Jeans,1,2414.65,2414.65,0
TXN052829,2026-03-31,S11,Kakinada,Apparel,Formal Shirt,3,2612.64,6662.23,15
TXN052830,2026-03-31,S11,Kakinada,Grocery,Oil (1L),3,123.67,352.46,5
TXN052831,2026-03-31,S11,Kakinada,Grocery,Atta (5kg),1,320.3,288.27,10
TXN052832,2026-03-31,S11,Kakinada,Grocery,Atta (5kg),1,426.5,426.5,0
TXN052833,2026-03-31,S11,Kakinada,Grocery,Sugar (1kg),1,534.56,507.83,5
TXN052834,2026-03-31,S11,Kakinada,Grocery,Sugar (1kg),2,565.85,1018.53,10
TXN052835,2026-03-31,S11,Kakinada,Grocery,Sugar (1kg),4,427.57,1624.77,5
TXN052836,2026-03-31,S11,Kakinada,Grocery,Atta (5kg),2,538.05,860.88,20
TXN052837,2026-03-31,S11,Kakinada,Grocery,Rice (5kg),1,72.4,72.4,0
TXN052838,2026-03-31,S11,Kakinada,Grocery,Atta (5kg),2,596.93,1074.47,10
TXN052839,2026-03-31,S11,Kakinada,Grocery,Sugar (1kg),3,435.96,1046.3,20
TXN052840,2026-03-31,S11,Kakinada,Grocery,Oil (1L),2,372.27,744.54,0
TXN052841,2026-03-31,S11,Kakinada,Grocery,Rice (5kg),1,76.23,68.61,10
TXN052842,2026-03-31,S11,Kakinada,Grocery,Oil (1L),3,336.85,960.02,5
TXN052843,2026-03-31,S11,Kakinada,Grocery,Sugar (1kg),2,588.09,1176.18,0
TXN052844,2026-03-31,S11,Kakinada,Grocery,Atta (5kg),3,168.81,405.14,20
TXN052845,2026-03-31,S11,Kakinada,Grocery,Oil (1L),1,124.16,124.16,0
TXN052846,2026-03-31,S11,Kakinada,Grocery,Sugar (1kg),3,539.46,1375.62,15
TXN052847,2026-03-31,S11,Kakinada,Grocery,Rice (5kg),1,400.98,360.88,10
TXN052848,2026-03-31,S11,Kakinada,Grocery,Atta (5kg),3,467.68,1262.74,10
TXN052849,2026-03-31,S11,Kakinada,Grocery,Rice (5kg),1,68.32,68.32,0
TXN052850,2026-03-31,S11,Kakinada,Grocery,Rice (5kg),4,239.9,959.6,0
TXN052851,2026-03-31,S11,Kakinada,Grocery,Sugar (1kg),2,228.04,456.08,0
TXN052852,2026-03-31,S11,Kakinada,Home & Kitchen,Water Bottle,4,2700.18,9720.65,10
TXN052853,2026-03-31,S11,Kakinada,Home & Kitchen,Dinner Set,1,4968.87,4471.98,10
TXN052854,2026-03-31,S11,Kakinada,Home & Kitchen,Water Bottle,1,4092.92,3683.63,10
TXN052855,2026-03-31,S11,Kakinada,Personal Care,Sunscreen,2,435.15,826.78,5
TXN052856,2026-03-31,S11,Kakinada,Personal Care,Shampoo,1,915.28,915.28,0
TXN052857,2026-03-31,S11,Kakinada,Personal Care,Sunscreen,4,595.64,2382.56,0
TXN052858,2026-03-31,S11,Kakinada,Personal Care,Shampoo,3,381.72,1087.9,5
TXN052859,2026-03-31,S11,Kakinada,Personal Care,Shampoo,2,501.38,902.48,10
TXN052860,2026-03-31,S11,Kakinada,Personal Care,Face Wash,1,760.12,760.12,0
TXN052861,2026-03-31,S11,Kakinada,Personal Care,Body Lotion,2,458.51,871.17,5
TXN052862,2026-03-31,S12,Kakinada,Electronics,Headphones,2,39853.37,79706.74,0
TXN052863,2026-03-31,S12,Kakinada,Apparel,Formal Shirt,3,1967.32,5901.96,0
TXN052864,2026-03-31,S12,Kakinada,Apparel,Jeans,1,1061.2,902.02,15
TXN052865,2026-03-31,S12,Kakinada,Apparel,Saree,3,3175.48,9526.44,0
TXN052866,2026-03-31,S12,Kakinada,Apparel,T-Shirt,3,2388.57,6449.14,10
TXN052867,2026-03-31,S12,Kakinada,Grocery,Dal (1kg),4,174.87,629.53,10
TXN052868,2026-03-31,S12,Kakinada,Grocery,Oil (1L),2,199.92,379.85,5
TXN052869,2026-03-31,S12,Kakinada,Grocery,Rice (5kg),1,576.55,576.55,0
TXN052870,2026-03-31,S12,Kakinada,Grocery,Rice (5kg),1,103.69,93.32,10
TXN052871,2026-03-31,S12,Kakinada,Grocery,Sugar (1kg),5,154.88,619.52,20
TXN052872,2026-03-31,S12,Kakinada,Grocery,Atta (5kg),1,286.92,286.92,0
TXN052873,2026-03-31,S12,Kakinada,Grocery,Dal (1kg),3,211.34,538.92,15
TXN052874,2026-03-31,S12,Kakinada,Grocery,Dal (1kg),2,383.87,690.97,10
TXN052875,2026-03-31,S12,Kakinada,Grocery,Atta (5kg),1,155.95,155.95,0
TXN052876,2026-03-31,S12,Kakinada,Grocery,Atta (5kg),1,289.66,231.73,20
TXN052877,2026-03-31,S12,Kakinada,Grocery,Dal (1kg),4,531.74,2126.96,0
TXN052878,2026-03-31,S12,Kakinada,Grocery,Atta (5kg),6,106.72,576.29,10
TXN052879,2026-03-31,S12,Kakinada,Grocery,Oil (1L),1,197.71,197.71,0
TXN052880,2026-03-31,S12,Kakinada,Home & Kitchen,Storage Box,1,778.23,700.41,10
TXN052881,2026-03-31,S12,Kakinada,Home & Kitchen,Dinner Set,1,7838.51,7054.66,10
TXN052882,2026-03-31,S12,Kakinada,Personal Care,Face Wash,1,407.25,386.89,5
TXN052883,2026-03-31,S12,Kakinada,Personal Care,Body Lotion,3,949.35,2420.84,15
TXN052884,2026-03-31,S12,Kakinada,Personal Care,Face Wash,3,1052.2,2998.77,5
TXN052885,2026-03-31,S12,Kakinada,Personal Care,Sunscreen,1,267.37,267.37,0
TXN052886,2026-04-01,S01,Vijayawada,Electronics,Laptop,3,11593.38,31302.13,10
TXN052887,2026-04-01,S01,Vijayawada,Electronics,Tablet,2,32593.57,58668.43,10
TXN052888,2026-04-01,S01,Vijayawada,Electronics,Laptop,5,35345.38,176726.9,0
TXN052889,2026-04-01,S01,Vijayawada,Apparel,Formal Shirt,1,877.27,833.41,5
TXN052890,2026-04-01,S01,Vijayawada,Apparel,T-Shirt,5,1805.59,7673.76,15
TXN052891,2026-04-01,S01,Vijayawada,Apparel,Jeans,3,2282.41,6847.23,0
TXN052892,2026-04-01,S01,Vijayawada,Apparel,Kurta,4,2990.04,11362.15,5
TXN052893,2026-04-01,S01,Vijayawada,Apparel,Formal Shirt,2,1225.75,1961.2,20
TXN052894,2026-04-01,S01,Vijayawada,Apparel,Jeans,2,766.46,1456.27,5
TXN052895,2026-04-01,S01,Vijayawada,Apparel,Formal Shirt,4,1138.18,4552.72,0
TXN052896,2026-04-01,S01,Vijayawada,Apparel,Kurta,2,3029.67,5453.41,10
TXN052897,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),1,63.23,63.23,0
TXN052898,2026-04-01,S01,Vijayawada,Grocery,Rice (5kg),1,523.65,445.1,15
TXN052899,2026-04-01,S01,Vijayawada,Grocery,Dal (1kg),2,557.88,1115.76,0
TXN052900,2026-04-01,S01,Vijayawada,Grocery,Rice (5kg),1,507.66,406.13,20
TXN052901,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),3,481.68,1228.28,15
TXN052902,2026-04-01,S01,Vijayawada,Grocery,Dal (1kg),2,441.87,883.74,0
TXN052903,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),4,277.89,889.25,20
TXN052904,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),1,150.57,120.46,20
TXN052905,2026-04-01,S01,Vijayawada,Grocery,Rice (5kg),3,336.15,1008.45,0
TXN052906,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),1,403.47,322.78,20
TXN052907,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),5,357.82,1610.19,10
TXN052908,2026-04-01,S01,Vijayawada,Grocery,Dal (1kg),1,518.09,492.19,5
TXN052909,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),1,272.56,245.3,10
TXN052910,2026-04-01,S01,Vijayawada,Grocery,Rice (5kg),5,327.82,1557.14,5
TXN052911,2026-04-01,S01,Vijayawada,Grocery,Rice (5kg),3,117.5,334.88,5
TXN052912,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),1,304.39,273.95,10
TXN052913,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),5,137.86,654.84,5
TXN052914,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),4,431.09,1465.71,15
TXN052915,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),4,71.24,270.71,5
TXN052916,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),3,332.3,797.52,20
TXN052917,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),2,339.94,645.89,5
TXN052918,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),2,117.07,210.73,10
TXN052919,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),1,475.66,404.31,15
TXN052920,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),1,287.08,258.37,10
TXN052921,2026-04-01,S01,Vijayawada,Grocery,Dal (1kg),2,326.61,522.58,20
TXN052922,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),1,557.77,529.88,5
TXN052923,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),4,504.68,1816.85,10
TXN052924,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),5,68.38,307.71,10
TXN052925,2026-04-01,S01,Vijayawada,Grocery,Atta (5kg),1,203.2,172.72,15
TXN052926,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),1,219.89,219.89,0
TXN052927,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),4,257.39,823.65,20
TXN052928,2026-04-01,S01,Vijayawada,Grocery,Rice (5kg),1,99.55,99.55,0
TXN052929,2026-04-01,S01,Vijayawada,Grocery,Dal (1kg),1,341.24,272.99,20
TXN052930,2026-04-01,S01,Vijayawada,Grocery,Dal (1kg),1,71.87,71.87,0
TXN052931,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),3,51.87,124.49,20
TXN052932,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),5,298.07,1490.35,0
TXN052933,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),1,509.48,509.48,0
TXN052934,2026-04-01,S01,Vijayawada,Grocery,Sugar (1kg),2,217.43,413.12,5
TXN052935,2026-04-01,S01,Vijayawada,Grocery,Oil (1L),2,586.47,1114.29,5
TXN052936,2026-04-01,S01,Vijayawada,Home & Kitchen,Storage Box,1,4280.67,3852.6,10
TXN052937,2026-04-01,S01,Vijayawada,Home & Kitchen,Mixer Grinder,1,2175.52,1957.97,10
TXN052938,2026-04-01,S01,Vijayawada,Home & Kitchen,Water Bottle,5,2639.98,11219.91,15
TXN052939,2026-04-01,S01,Vijayawada,Home & Kitchen,Storage Box,1,4938.67,4938.67,0
TXN052940,2026-04-01,S01,Vijayawada,Home & Kitchen,Water Bottle,4,5743.17,20675.41,10
TXN052941,2026-04-01,S01,Vijayawada,Home & Kitchen,Storage Box,8,4752.38,36118.09,5
TXN052942,2026-04-01,S01,Vijayawada,Home & Kitchen,Mixer Grinder,1,7123.79,7123.79,0
TXN052943,2026-04-01,S01,Vijayawada,Personal Care,Sunscreen,2,729.0,1458.0,0
TXN052944,2026-04-01,S01,Vijayawada,Personal Care,Toothpaste,3,164.76,444.85,10
TXN052945,2026-04-01,S01,Vijayawada,Personal Care,Shampoo,2,829.48,1493.06,10
TXN052946,2026-04-01,S01,Vijayawada,Personal Care,Sunscreen,6,706.38,3390.62,20
TXN052947,2026-04-01,S01,Vijayawada,Personal Care,Toothpaste,7,291.08,1630.05,20
TXN052948,2026-04-01,S01,Vijayawada,Personal Care,Sunscreen,2,946.47,1703.65,10
TXN052949,2026-04-01,S01,Vijayawada,Personal Care,Face Wash,3,723.06,1952.26,10
TXN052950,2026-04-01,S01,Vijayawada,Personal Care,Body Lotion,2,85.34,153.61,10
TXN052951,2026-04-01,S01,Vijayawada,Personal Care,Body Lotion,1,259.12,207.3,20
TXN052952,2026-04-01,S01,Vijayawada,Personal Care,Body Lotion,2,726.68,1162.69,20
TXN052953,2026-04-01,S01,Vijayawada,Personal Care,Body Lotion,1,474.34,403.19,15
TXN052954,2026-04-01,S01,Vijayawada,Personal Care,Toothpaste,2,881.43,1410.29,20
TXN052955,2026-04-01,S02,Vijayawada,Electronics,Mobile Phone,6,40260.86,241565.16,0
TXN052956,2026-04-01,S02,Vijayawada,Apparel,Kurta,6,2517.28,12082.94,20
TXN052957,2026-04-01,S02,Vijayawada,Apparel,Jeans,3,2537.17,6850.36,10
TXN052958,2026-04-01,S02,Vijayawada,Apparel,T-Shirt,3,2450.15,6982.93,5
TXN052959,2026-04-01,S02,Vijayawada,Apparel,Saree,3,3478.19,8347.66,20
TXN052960,2026-04-01,S02,Vijayawada,Apparel,Kurta,1,621.05,558.94,10
TXN052961,2026-04-01,S02,Vijayawada,Apparel,T-Shirt,3,1586.1,4758.3,0
TXN052962,2026-04-01,S02,Vijayawada,Apparel,Formal Shirt,5,1831.91,9159.55,0
TXN052963,2026-04-01,S02,Vijayawada,Grocery,Oil (1L),2,571.09,970.85,15
TXN052964,2026-04-01,S02,Vijayawada,Grocery,Rice (5kg),1,278.78,278.78,0
TXN052965,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),3,490.06,1470.18,0
TXN052966,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),9,77.07,658.95,5
TXN052967,2026-04-01,S02,Vijayawada,Grocery,Atta (5kg),2,70.29,140.58,0
TXN052968,2026-04-01,S02,Vijayawada,Grocery,Rice (5kg),4,461.41,1661.08,10
TXN052969,2026-04-01,S02,Vijayawada,Grocery,Rice (5kg),1,215.2,215.2,0
TXN052970,2026-04-01,S02,Vijayawada,Grocery,Dal (1kg),7,232.43,1627.01,0
TXN052971,2026-04-01,S02,Vijayawada,Grocery,Oil (1L),1,447.15,447.15,0
TXN052972,2026-04-01,S02,Vijayawada,Grocery,Dal (1kg),3,80.21,228.6,5
TXN052973,2026-04-01,S02,Vijayawada,Grocery,Atta (5kg),5,82.36,391.21,5
TXN052974,2026-04-01,S02,Vijayawada,Grocery,Atta (5kg),3,435.4,1306.2,0
TXN052975,2026-04-01,S02,Vijayawada,Grocery,Oil (1L),4,226.8,907.2,0
TXN052976,2026-04-01,S02,Vijayawada,Grocery,Oil (1L),4,132.79,478.04,10
TXN052977,2026-04-01,S02,Vijayawada,Grocery,Dal (1kg),3,304.36,867.43,5
TXN052978,2026-04-01,S02,Vijayawada,Grocery,Atta (5kg),4,583.5,2334.0,0
TXN052979,2026-04-01,S02,Vijayawada,Grocery,Dal (1kg),1,555.77,527.98,5
TXN052980,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),1,506.56,481.23,5
TXN052981,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),7,195.69,1369.83,0
TXN052982,2026-04-01,S02,Vijayawada,Grocery,Dal (1kg),4,54.09,205.54,5
TXN052983,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),3,482.09,1301.64,10
TXN052984,2026-04-01,S02,Vijayawada,Grocery,Rice (5kg),1,450.5,427.97,5
TXN052985,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),4,262.99,894.17,15
TXN052986,2026-04-01,S02,Vijayawada,Grocery,Dal (1kg),3,595.17,1517.68,15
TXN052987,2026-04-01,S02,Vijayawada,Grocery,Oil (1L),5,60.19,270.86,10
TXN052988,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),2,254.13,432.02,15
TXN052989,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),3,63.13,189.39,0
TXN052990,2026-04-01,S02,Vijayawada,Grocery,Atta (5kg),1,80.1,72.09,10
TXN052991,2026-04-01,S02,Vijayawada,Grocery,Sugar (1kg),3,80.45,217.22,10
TXN052992,2026-04-01,S02,Vijayawada,Home & Kitchen,Water Bottle,1,4399.54,4179.56,5
TXN052993,2026-04-01,S02,Vijayawada,Home & Kitchen,Pressure Cooker,2,1558.06,3116.12,0
TXN052994,2026-04-01,S02,Vijayawada,Personal Care,Face Wash,4,110.61,398.2,10
TXN052995,2026-04-01,S02,Vijayawada,Personal Care,Shampoo,2,414.62,746.32,10
TXN052996,2026-04-01,S02,Vijayawada,Personal Care,Sunscreen,3,262.08,628.99,20
TXN052997,2026-04-01,S02,Vijayawada,Personal Care,Face Wash,2,751.0,1502.0,0
TXN052998,2026-04-01,S02,Vijayawada,Personal Care,Sunscreen,3,997.72,2993.16,0
TXN052999,2026-04-01,S02,Vijayawada,Personal Care,Face Wash,2,1108.13,1883.82,15
TXN053000,2026-04-01,S02,Vijayawada,Personal Care,Sunscreen,4,1197.24,4070.62,15
TXN053001,2026-04-01,S03,Guntur,Electronics,Smart TV,2,3993.71,7987.42,0
TXN053002,2026-04-01,S03,Guntur,Electronics,Smart TV,2,10992.2,21984.4,0
TXN053003,2026-04-01,S03,Guntur,Apparel,Jeans,2,2663.23,5326.46,0
TXN053004,2026-04-01,S03,Guntur,Apparel,Saree,1,1343.13,1208.82,10
TXN053005,2026-04-01,S03,Guntur,Apparel,Saree,2,643.31,1029.3,20
TXN053006,2026-04-01,S03,Guntur,Apparel,Saree,4,2984.01,10742.44,10
TXN053007,2026-04-01,S03,Guntur,Apparel,Saree,4,1537.76,4920.83,20
TXN053008,2026-04-01,S03,Guntur,Apparel,Saree,1,1745.42,1396.34,20
TXN053009,2026-04-01,S03,Guntur,Apparel,Kurta,1,1180.97,1180.97,0
TXN053010,2026-04-01,S03,Guntur,Apparel,Formal Shirt,4,2336.77,8412.37,10
TXN053011,2026-04-01,S03,Guntur,Apparel,Formal Shirt,1,645.26,613.0,5
TXN053012,2026-04-01,S03,Guntur,Grocery,Sugar (1kg),5,550.47,2752.35,0
TXN053013,2026-04-01,S03,Guntur,Grocery,Oil (1L),1,77.87,66.19,15
TXN053014,2026-04-01,S03,Guntur,Grocery,Rice (5kg),5,90.41,361.64,20
TXN053015,2026-04-01,S03,Guntur,Grocery,Atta (5kg),2,202.42,404.84,0
TXN053016,2026-04-01,S03,Guntur,Grocery,Rice (5kg),1,287.18,258.46,10
TXN053017,2026-04-01,S03,Guntur,Grocery,Sugar (1kg),6,83.91,402.77,20
TXN053018,2026-04-01,S03,Guntur,Grocery,Atta (5kg),6,172.77,984.79,5
TXN053019,2026-04-01,S03,Guntur,Grocery,Oil (1L),1,67.58,64.2,5
TXN053020,2026-04-01,S03,Guntur,Grocery,Atta (5kg),1,204.73,163.78,20
TXN053021,2026-04-01,S03,Guntur,Grocery,Dal (1kg),2,566.59,1133.18,0
TXN053022,2026-04-01,S03,Guntur,Grocery,Sugar (1kg),1,308.96,278.06,10
TXN053023,2026-04-01,S03,Guntur,Grocery,Atta (5kg),1,302.96,257.52,15
TXN053024,2026-04-01,S03,Guntur,Grocery,Oil (1L),1,420.85,420.85,0
TXN053025,2026-04-01,S03,Guntur,Grocery,Atta (5kg),2,269.03,484.25,10
TXN053026,2026-04-01,S03,Guntur,Grocery,Atta (5kg),1,157.61,141.85,10
TXN053027,2026-04-01,S03,Guntur,Grocery,Rice (5kg),3,404.94,1214.82,0
TXN053028,2026-04-01,S03,Guntur,Grocery,Oil (1L),2,246.84,493.68,0
TXN053029,2026-04-01,S03,Guntur,Grocery,Rice (5kg),5,83.99,419.95,0
TXN053030,2026-04-01,S03,Guntur,Grocery,Oil (1L),3,358.64,1075.92,0
TXN053031,2026-04-01,S03,Guntur,Grocery,Oil (1L),1,65.92,65.92,0
TXN053032,2026-04-01,S03,Guntur,Grocery,Oil (1L),1,592.74,533.47,10
